engine_capacity,insurance,transmission_type,kms_driven,owner_type,fuel_type,seats,body_type,city,mileage_numeric,car_age,price_in_lakhs,brand,model
1248.0,Comprehensive,Manual,52457.0,First Owner,Diesel,5,SUV,Delhi,24.3,9,6.3,Maruti,Vitara
1248.0,Comprehensive,Manual,52147.0,First Owner,Diesel,5,Hatchback,Delhi,27.39,9,5.4,Maruti,Baleno
1995.0,Comprehensive,Automatic,43124.0,First Owner,Diesel,5,SUV,Delhi,17.05,9,11.75,BMW,X1
1120.0,Third Party insurance,Manual,69000.0,First Owner,Diesel,5,Hatchback,Delhi,24.0,9,3.1,Hyundai,Grand
1498.0,Comprehensive,Manual,64000.0,First Owner,Diesel,5,SUV,Delhi,21.7,9,7.7,Ford,Ecosport
1197.0,Comprehensive,Manual,42000.0,First Owner,Petrol,5,Hatchback,Delhi,22.0,9,5.76,Maruti,Swift
2998.0,Comprehensive,Automatic,22000.0,First Owner,Petrol,5,SUV,Delhi,11.24,9,92.0,BMW,X5
1582.0,Comprehensive,Manual,11000.0,First Owner,Diesel,5,Sedan,Delhi,22.0,9,10.25,Hyundai,Verna
1497.0,Third Party insurance,Manual,24000.0,First Owner,Petrol,5,SUV,Delhi,16.8,9,14.25,Kia,Seltos
1497.0,Comprehensive,Manual,35000.0,First Owner,Petrol,5,SUV,Delhi,16.8,9,13.75,Kia,Seltos
1199.0,Third Party insurance,Manual,34000.0,Second Owner,Petrol,5,Hatchback,Delhi,19.01,9,4.85,Tata,Tiago
998.0,Comprehensive,Manual,65000.0,First Owner,Petrol,5,Hatchback,Delhi,21.1,9,5.6,Maruti,Baleno
1991.0,Comprehensive,Automatic,90007.0,First Owner,Petrol,5,Sedan,Delhi,15.04,9,19.75,CLA,200
1998.0,Comprehensive,Automatic,68007.0,First Owner,Petrol,5,Sedan,Delhi,15.34,9,31.0,BMW,3
1950.0,Comprehensive,Automatic,35007.0,First Owner,Diesel,5,SUV,Delhi,19.468419076229818,9,59.99,GLC,220d
1995.0,Comprehensive,Automatic,67507.0,Second Owner,Diesel,5,Sedan,Delhi,22.69,9,27.75,BMW,3
1995.0,Comprehensive,Automatic,22007.0,First Owner,Diesel,5,SUV,Delhi,20.68,9,31.0,BMW,X1
1998.0,Comprehensive,Automatic,3107.0,First Owner,Petrol,5,SUV,Delhi,12.1,9,62.0,Jeep,Wrangler
1497.0,Comprehensive,Automatic,8000.0,First Owner,Petrol,5,Sedan,Delhi,18.0,9,15.5,Honda,City
1197.0,Comprehensive,Manual,56000.0,First Owner,Petrol,5,Hatchback,Delhi,20.4,9,4.25,Maruti,Swift
1197.0,Comprehensive,Manual,75000.0,First Owner,Petrol,5,Hatchback,Delhi,21.4,9,5.0,Maruti,Baleno
1984.0,Comprehensive,Automatic,5700.0,First Owner,Petrol,5,Sedan,Delhi,15.1,9,36.0,Skoda,Superb
2393.0,Comprehensive,Automatic,22000.0,First Owner,Diesel,7,MUV,Delhi,12.0,9,22.0,Toyota,Innova
1497.0,Comprehensive,Manual,75000.0,First Owner,Petrol,5,Sedan,Delhi,17.8,9,5.6,Honda,City
1196.0,Comprehensive,Manual,56000.0,First Owner,CNG,5,Minivans,Delhi,15.1,9,4.25,Maruti,Eeco
1197.0,Third Party insurance,Manual,34028.0,First Owner,Petrol,5,Hatchback,Delhi,21.21,9,4.9,Maruti,Swift
1197.0,Comprehensive,Manual,7000.0,First Owner,Petrol,5,Sedan,Delhi,20.14,9,5.25,Hyundai,Xcent
1199.0,Comprehensive,Automatic,21000.0,First Owner,Petrol,5,Sedan,Delhi,18.1,9,7.9,Honda,Amaze
1197.0,Comprehensive,Automatic,28148.0,First Owner,Petrol,5,Hatchback,Delhi,20.89,9,6.33,Maruti,Ignis
1956.0,Comprehensive,Manual,35000.0,First Owner,Diesel,5,SUV,Delhi,16.35,9,17.5,Tata,Harrier
1497.0,Third Party insurance,Manual,65000.0,First Owner,Petrol,5,Sedan,Delhi,17.4,9,5.0,Honda,City
1798.0,Third Party insurance,Manual,75000.0,First Owner,Petrol,5,Sedan,Delhi,14.53,9,2.25,Toyota,Corolla
998.0,Third Party insurance,Manual,60000.0,First Owner,Petrol,5,Hatchback,Delhi,24.39,9,2.85,Maruti,Alto
1591.0,Comprehensive,Manual,30000.0,Second Owner,Petrol,5,SUV,Delhi,13.0,9,7.75,Hyundai,Creta
799.0,Comprehensive,Manual,45124.0,First Owner,Petrol,5,Hatchback,Delhi,25.17,9,2.6,Renault,KWID
1497.0,Comprehensive,Manual,39000.0,First Owner,Petrol,5,Sedan,Delhi,17.8,9,8.65,Honda,City
1395.0,Comprehensive,Automatic,59000.0,Second Owner,Petrol,5,SUV,Delhi,16.9,9,23.5,Audi,Q3
1995.0,Comprehensive,Automatic,6500.0,First Owner,Diesel,5,SUV,Delhi,20.37,9,55.9,BMW,X1
3198.0,Comprehensive,Automatic,59605.0,Second Owner,Diesel,7,SUV,Delhi,14.2,9,30.0,Ford,Endeavour
1197.0,Comprehensive,Manual,59009.0,Second Owner,Petrol,5,Hatchback,Delhi,21.4,9,5.78,Maruti,Baleno
2393.0,Third Party insurance,Manual,60000.0,First Owner,Diesel,7,MUV,Delhi,13.68,9,14.49,Toyota,Innova
999.0,Comprehensive,Automatic,44000.0,First Owner,Petrol,5,Hatchback,Delhi,22.0,9,3.99,Datsun,RediGO
1197.0,Comprehensive,Manual,38000.0,First Owner,Petrol,5,Hatchback,Delhi,21.4,9,5.8,Maruti,Baleno
1197.0,Comprehensive,Manual,32110.0,First Owner,Petrol,5,Hatchback,Delhi,21.21,9,4.05,Maruti,Swift
1582.0,Third Party insurance,Manual,65000.0,First Owner,Diesel,5,Sedan,Delhi,22.54,9,11.0,Hyundai,Elantra
1497.0,Comprehensive,Manual,1700.0,First Owner,Petrol,5,SUV,Delhi,17.0,9,16.25,Kia,Seltos
1197.0,Comprehensive,Manual,52300.0,First Owner,Petrol,5,Hatchback,Delhi,20.36,9,2.35,Hyundai,i10
1248.0,Comprehensive,Manual,45020.0,Second Owner,Diesel,5,SUV,Delhi,24.3,9,6.95,Maruti,Vitara
1497.0,Comprehensive,Manual,62000.0,First Owner,Petrol,5,Sedan,Delhi,17.4,9,6.41,Honda,City
1248.0,Comprehensive,Manual,78000.0,First Owner,Diesel,5,SUV,Delhi,24.3,9,6.85,Maruti,Vitara
1497.0,Comprehensive,Manual,72200.0,First Owner,Petrol,5,Sedan,Delhi,17.4,9,8.0,Honda,City
1197.0,Comprehensive,Manual,54000.0,First Owner,Petrol,5,Sedan,Delhi,22.0,9,5.43,Maruti,Swift
1497.0,Third Party insurance,Manual,57000.0,First Owner,Petrol,5,SUV,Delhi,17.0,9,7.1,Ford,Ecosport
1396.0,Comprehensive,Manual,66000.0,First Owner,Diesel,5,SUV,Delhi,22.1,9,8.5,Hyundai,Creta
1497.0,Comprehensive,Manual,55000.0,First Owner,Petrol,5,SUV,Delhi,16.8,9,10.5,Kia,Seltos
1199.0,Comprehensive,Manual,59000.0,First Owner,Petrol,5,SUV,Delhi,17.5,9,6.75,Honda,WR-V
1950.0,Comprehensive,Automatic,8500.0,First Owner,Petrol,5,Sedan,Delhi,11.9,9,46.0,Progressive,C
2694.0,Comprehensive,Automatic,45000.0,First Owner,Petrol,7,MUV,Delhi,10.75,9,17.5,Toyota,Innova
1968.0,Comprehensive,Automatic,68000.0,First Owner,Diesel,5,SUV,Delhi,15.17,9,20.5,Audi,Q3
1497.0,Comprehensive,Manual,14000.0,First Owner,Petrol,5,SUV,Delhi,16.8,9,11.5,Kia,Seltos
1991.0,Comprehensive,Automatic,50600.0,First Owner,Petrol,5,Sedan,Delhi,15.04,9,23.9,CLA,200
1197.0,Comprehensive,Manual,17000.0,Second Owner,Petrol,5,Hatchback,Delhi,18.6,9,6.25,Hyundai,i20
1197.0,Comprehensive,Manual,61000.0,First Owner,Petrol,5,Hatchback,Delhi,18.6,9,5.15,Hyundai,i20
1497.0,Comprehensive,Manual,52000.0,First Owner,Petrol,7,SUV,Delhi,15.4,9,7.25,Honda,BR-V
2498.0,Comprehensive,Manual,41000.0,First Owner,Diesel,6,SUV,Delhi,16.55,9,7.5,Mahindra,Thar
1197.0,Comprehensive,Automatic,22000.0,First Owner,Petrol,5,Hatchback,Delhi,19.56,9,6.95,Maruti,Baleno
1197.0,Comprehensive,Manual,51000.0,First Owner,Petrol,5,Hatchback,Delhi,18.9,9,5.5,Hyundai,Grand
1582.0,Comprehensive,Manual,61000.0,First Owner,Diesel,5,Sedan,Delhi,22.0,9,7.71,Hyundai,Verna
1462.0,Comprehensive,Manual,50000.0,First Owner,Petrol,7,MUV,Delhi,19.01,9,8.9,Maruti,Ertiga
1591.0,Comprehensive,Automatic,70000.0,First Owner,Petrol,5,SUV,Delhi,14.8,9,8.5,Hyundai,Creta
2993.0,Comprehensive,Automatic,34000.0,First Owner,Diesel,5,SUV,Delhi,15.97,9,72.9,BMW,X5
2755.0,Comprehensive,Automatic,20000.0,First Owner,Diesel,7,SUV,Delhi,12.9,9,31.75,Toyota,Fortuner
2694.0,Comprehensive,Manual,25500.0,First Owner,Petrol,7,MUV,Delhi,8.0,9,18.9,Toyota,Innova
2393.0,Comprehensive,Manual,60000.0,First Owner,Diesel,7,MUV,Delhi,13.68,9,18.9,Toyota,Innova
1968.0,Comprehensive,Automatic,98000.0,Second Owner,Diesel,5,Sedan,Delhi,17.11,9,9.9,Audi,A4
1199.0,Comprehensive,Automatic,28000.0,First Owner,Petrol,5,Sedan,Delhi,18.1,9,7.95,Honda,Amaze
1995.0,Comprehensive,Automatic,9900.0,First Owner,Diesel,5,Sedan,Delhi,20.37,9,41.75,BMW,3
2143.0,Comprehensive,Automatic,59000.0,First Owner,Diesel,5,SUV,Delhi,17.9,9,40.0,GLC,220
2967.0,Comprehensive,Automatic,52000.0,First Owner,Diesel,7,SUV,Delhi,14.75,9,43.5,Audi,Q7
1995.0,Comprehensive,Automatic,34000.0,First Owner,Diesel,5,SUV,Delhi,20.68,9,28.75,BMW,X1
2179.0,Comprehensive,Manual,58000.0,First Owner,Diesel,7,SUV,Delhi,16.0,9,8.75,Mahindra,XUV500
1353.0,Comprehensive,Automatic,47000.0,First Owner,Petrol,5,SUV,Delhi,16.5,9,15.5,Kia,Seltos
1490.0,Comprehensive,Automatic,25000.0,First Owner,Petrol,5,SUV,Delhi,27.97,9,22.25,Toyota,Hyryder
1497.0,Comprehensive,Manual,75019.0,First Owner,Petrol,7,MUV,Delhi,17.3,9,5.0,Honda,Mobilio
1956.0,Third Party insurance,Manual,61000.0,First Owner,Diesel,5,SUV,Delhi,17.1,9,17.0,Jeep,Compass
1461.0,Comprehensive,Manual,71000.0,First Owner,Diesel,5,SUV,Delhi,20.45,9,3.75,Nissan,Terrano
1086.0,Third Party insurance,Manual,99103.0,First Owner,Petrol,5,Hatchback,Delhi,19.81,9,1.78,Hyundai,i10
1798.0,Third Party insurance,Manual,99300.0,Second Owner,Petrol,5,Sedan,Delhi,14.53,9,1.78,Toyota,Corolla
814.0,Comprehensive,Manual,90831.0,First Owner,Petrol,5,Hatchback,Delhi,22.0,9,1.45,Hyundai,EON
1368.0,Comprehensive,Manual,49800.0,First Owner,Petrol,5,Sedan,Delhi,16.0,9,1.25,Fiat,Linea
1197.0,Comprehensive,Automatic,25000.0,First Owner,Petrol,5,Hatchback,Delhi,17.4,9,8.65,Hyundai,i20
1997.0,Comprehensive,Automatic,16000.0,First Owner,Petrol,4,SUV,Delhi,18.929993251754546,9,15.0,Mahindra,Thar
1598.0,Comprehensive,Manual,38000.0,First Owner,Petrol,5,SUV,Delhi,13.05,9,6.6,Renault,Duster
1395.0,Third Party insurance,Automatic,33000.0,Second Owner,Petrol,5,SUV,Delhi,16.9,9,26.9,Audi,Q3
1197.0,Comprehensive,Manual,78000.0,First Owner,Petrol,5,Sedan,Delhi,22.41,9,3.3,Maruti,Swift
2993.0,Comprehensive,Automatic,40000.0,Second Owner,Diesel,5,Sedan,Delhi,14.47,9,53.0,Jaguar,XJ
1395.0,Comprehensive,Manual,65000.0,First Owner,Petrol,5,Sedan,Delhi,16.7,9,13.5,Skoda,Octavia
1984.0,Third Party insurance,Automatic,5500.0,First Owner,Petrol,5,Sedan,Delhi,14.11,9,49.5,Audi,A6
1451.0,Comprehensive,Automatic,7500.0,First Owner,Petrol,5,SUV,Delhi,18.929993251754546,9,19.9,MG,Hector
1991.0,Comprehensive,Automatic,45000.0,First Owner,Petrol,5,SUV,Delhi,13.7,9,23.95,GLA,Class
1497.0,Comprehensive,Manual,28000.0,First Owner,Petrol,5,SUV,Delhi,18.929993251754546,9,11.75,Hyundai,Creta
1991.0,Third Party insurance,Automatic,10500.0,First Owner,Petrol,5,Sedan,Delhi,15.0,9,76.95,Exclusive,E
2694.0,Comprehensive,Manual,45000.0,First Owner,Petrol,7,MUV,Delhi,11.25,9,19.0,Toyota,Innova
1197.0,Third Party insurance,Manual,48000.0,First Owner,Petrol,5,Hatchback,Delhi,22.0,9,5.75,Maruti,Swift
1248.0,Third Party insurance,Manual,54000.0,First Owner,Diesel,5,SUV,Delhi,24.3,9,7.75,Maruti,Vitara
1497.0,Comprehensive,Manual,500.0,First Owner,Petrol,5,SUV,Delhi,16.8,9,15.75,Kia,Seltos
1997.0,Comprehensive,Automatic,600.0,First Owner,Petrol,4,SUV,Delhi,18.929993251754546,9,18.5,Mahindra,Thar
2179.0,Comprehensive,Manual,38000.0,First Owner,Diesel,7,SUV,Delhi,16.0,9,8.0,Mahindra,XUV500
1368.0,Comprehensive,Automatic,22000.0,First Owner,Petrol,5,SUV,Delhi,16.0,9,16.0,Jeep,Compass
1950.0,Comprehensive,Automatic,45000.0,First Owner,Diesel,5,Sedan,Delhi,16.1,9,50.0,Exclusive,E
2967.0,Comprehensive,Automatic,76000.0,Second Owner,Diesel,7,SUV,Delhi,14.75,9,46.5,Audi,Q7
998.0,Comprehensive,Manual,43000.0,First Owner,Petrol,5,Hatchback,Delhi,21.63,9,4.95,Maruti,Celerio
1199.0,Comprehensive,Manual,44000.0,First Owner,Petrol,5,Sedan,Delhi,19.28,9,6.35,Tata,Tigor
1798.0,Comprehensive,Automatic,36000.0,First Owner,Petrol,5,Sedan,Delhi,15.26,9,29.5,Audi,A6
2179.0,Comprehensive,Manual,92093.0,Second Owner,Diesel,7,SUV,Delhi,16.0,9,5.0,Mahindra,XUV500
1991.0,Comprehensive,Automatic,70000.0,Second Owner,Petrol,5,Sedan,Delhi,14.74,9,26.0,C,200
1798.0,Comprehensive,Manual,75000.0,First Owner,Petrol,5,Sedan,Delhi,14.53,9,1.78,Toyota,Corolla
1198.0,Comprehensive,Manual,31000.0,First Owner,Petrol,5,SUV,Delhi,17.0,9,6.8,Tata,Nexon
2499.0,Comprehensive,Manual,52000.0,First Owner,Diesel,5,Pickup,Delhi,12.4,9,14.51,Isuzu,D-Max
1991.0,Comprehensive,Automatic,51000.0,Second Owner,Petrol,5,Sedan,Delhi,15.04,9,22.5,CLA,200
998.0,Comprehensive,Automatic,14000.0,First Owner,Petrol,5,SUV,Delhi,18.15,9,11.0,Hyundai,Venue
1968.0,Comprehensive,Automatic,28000.0,First Owner,Diesel,5,Sedan,Delhi,17.68,9,15.25,Audi,A6
1497.0,Third Party insurance,Manual,111379.0,First Owner,Petrol,5,Sedan,Delhi,17.0,9,1.35,Honda,City
1197.0,Third Party insurance,Manual,28641.0,First Owner,Petrol,5,Hatchback,Delhi,20.36,9,3.25,Hyundai,i10
1197.0,Comprehensive,Manual,33675.0,First Owner,Petrol,5,Hatchback,Delhi,20.36,9,3.85,Hyundai,i10
1086.0,Comprehensive,Automatic,7000.0,First Owner,Petrol,5,Hatchback,Delhi,20.3,9,5.8,Hyundai,Santro
1956.0,Comprehensive,Manual,39000.0,First Owner,Diesel,5,SUV,Delhi,17.1,9,11.9,Jeep,Compass
1496.0,Third Party insurance,Manual,48000.0,First Owner,Petrol,5,SUV,Delhi,15.9,9,6.9,Ford,Ecosport
1991.0,Comprehensive,Automatic,45000.0,Second Owner,Petrol,5,Sedan,Delhi,15.04,9,22.95,CLA,200
1497.0,Comprehensive,Manual,31000.0,Second Owner,Petrol,5,Sedan,Delhi,17.4,9,8.95,Honda,City
1591.0,Comprehensive,Manual,59000.0,First Owner,Petrol,5,Sedan,Delhi,17.01,9,4.5,Hyundai,Verna
1496.0,Third Party insurance,Manual,55000.0,Second Owner,Petrol,5,SUV,Delhi,15.9,9,6.5,Ford,Ecosport
1797.0,Third Party insurance,Automatic,76000.0,First Owner,Petrol,5,Sedan,Delhi,14.5,9,5.75,Hyundai,Elantra
2982.0,Third Party insurance,Automatic,94000.0,First Owner,Diesel,7,SUV,Delhi,12.55,9,14.25,Toyota,Fortuner
1198.0,Comprehensive,Automatic,45000.0,First Owner,Petrol,5,SUV,Delhi,17.0,9,7.5,Tata,Nexon
1950.0,Comprehensive,Automatic,55000.0,First Owner,Diesel,5,Sedan,Delhi,16.1,9,42.0,Exclusive,E
1248.0,Comprehensive,Manual,58000.0,First Owner,Diesel,5,SUV,Delhi,24.3,9,6.9,Maruti,Vitara
2393.0,Comprehensive,Manual,104000.0,First Owner,Diesel,7,MUV,Delhi,13.68,9,14.75,Toyota,Innova
1396.0,Comprehensive,Manual,82000.0,First Owner,Diesel,5,SUV,Delhi,22.1,9,8.11,Hyundai,Creta
998.0,Comprehensive,Manual,39000.0,First Owner,Petrol,5,Hatchback,Delhi,24.35,9,2.66,Maruti,Wagon
998.0,Comprehensive,Manual,83000.0,Second Owner,CNG,5,Hatchback,Delhi,33.54,9,1.56,Maruti,Wagon
1497.0,Comprehensive,Manual,80000.0,First Owner,Petrol,5,Sedan,Delhi,17.8,9,5.56,Honda,City
1396.0,Comprehensive,Manual,65200.0,First Owner,Diesel,5,SUV,Delhi,22.1,9,7.89,Hyundai,Creta
1197.0,Comprehensive,Manual,63000.0,First Owner,Petrol,5,Hatchback,Delhi,18.9,9,5.33,Hyundai,Grand
3198.0,Comprehensive,Automatic,45623.0,First Owner,Diesel,7,SUV,Delhi,10.91,9,24.0,Ford,Endeavour
2179.0,Comprehensive,Manual,30000.0,First Owner,Diesel,7,SUV,Delhi,19.468419076229818,9,10.0,Mahindra,Scorpio
1991.0,Comprehensive,Automatic,45000.0,First Owner,Petrol,5,Sedan,Delhi,14.74,9,32.5,C,200
1396.0,Comprehensive,Manual,60000.0,First Owner,Diesel,5,SUV,Delhi,22.1,9,8.6,Hyundai,Creta
1995.0,Comprehensive,Automatic,40000.0,Second Owner,Diesel,5,SUV,Delhi,20.68,9,28.5,BMW,X1
1197.0,Comprehensive,Manual,49000.0,First Owner,Petrol,5,Hatchback,Delhi,21.4,9,7.5,Maruti,Baleno
2393.0,Comprehensive,Manual,70142.0,First Owner,Diesel,8,MUV,Delhi,13.68,9,16.1,Toyota,Innova
1199.0,Comprehensive,Manual,32274.0,First Owner,Petrol,5,Sedan,Delhi,18.6,9,6.44,Honda,Amaze
1197.0,Comprehensive,Automatic,46000.0,First Owner,Petrol,5,Sedan,Delhi,22.61,9,8.5,Maruti,Swift
1999.0,Comprehensive,Automatic,15000.0,First Owner,Petrol,5,Sedan,Delhi,13.6,9,30.75,Jaguar,XE
1395.0,Third Party insurance,Automatic,65000.0,Second Owner,Petrol,5,SUV,Delhi,16.9,9,24.5,Audi,Q3
1995.0,Comprehensive,Automatic,18000.0,Second Owner,Diesel,5,SUV,Delhi,16.55,9,52.5,BMW,X4
1198.0,Comprehensive,Manual,47500.0,First Owner,Petrol,5,Sedan,Delhi,17.8,9,3.99,Honda,Amaze
1991.0,Comprehensive,Automatic,80000.0,Second Owner,Petrol,5,Sedan,Delhi,14.74,9,23.25,C,200
1595.0,Comprehensive,Automatic,66000.0,Second Owner,Petrol,5,Hatchback,Delhi,14.8,9,12.0,B,Class
2925.0,Comprehensive,Automatic,75000.0,Second Owner,Diesel,5,Sedan,Delhi,13.5,9,71.25,S,350
2987.0,Comprehensive,Automatic,99000.0,Second Owner,Diesel,5,Sedan,Delhi,13.5,9,36.25,S,350
2143.0,Comprehensive,Automatic,79000.0,Second Owner,Diesel,5,SUV,Delhi,15.26,9,20.25,ML,250
2987.0,Comprehensive,Automatic,90000.0,Second Owner,Diesel,5,SUV,Delhi,19.468419076229818,9,22.0,ML,350
2987.0,Comprehensive,Automatic,100000.0,Second Owner,Diesel,7,SUV,Delhi,11.3,9,32.5,CDI,Blue
2987.0,Comprehensive,Automatic,145000.0,Second Owner,Diesel,7,SUV,Delhi,11.3,9,29.5,CDI,Blue
999.0,Comprehensive,Automatic,31000.0,First Owner,Petrol,5,Hatchback,Delhi,24.04,9,4.25,Renault,KWID
1248.0,Comprehensive,Manual,20000.0,First Owner,Diesel,5,SUV,Delhi,24.3,9,7.5,Maruti,Vitara
1995.0,Comprehensive,Automatic,71000.0,Second Owner,Diesel,5,Sedan,Delhi,22.69,9,15.9,BMW,3
2993.0,Comprehensive,Automatic,75000.0,Second Owner,Diesel,4,Sedan,Delhi,10.5,9,21.0,Jaguar,XJ
2967.0,Comprehensive,Automatic,100000.0,Third Owner,Diesel,4,Sedan,Delhi,16.77,9,26.0,Audi,A8
2967.0,Comprehensive,Automatic,75000.0,Second Owner,Diesel,7,SUV,Delhi,14.75,9,51.0,Audi,Q7
1968.0,Comprehensive,Automatic,149000.0,Second Owner,Diesel,5,SUV,Delhi,14.16,9,14.0,Audi,Q5
1968.0,Comprehensive,Automatic,92000.0,Third Owner,Diesel,5,SUV,Delhi,14.16,9,13.0,Audi,Q5
1968.0,Comprehensive,Automatic,92000.0,Second Owner,Diesel,5,SUV,Delhi,14.16,9,13.0,Audi,Q5
1968.0,Comprehensive,Automatic,79500.0,Second Owner,Diesel,5,Sedan,Delhi,17.68,9,12.0,Audi,A6
1248.0,Third Party insurance,Manual,55000.0,First Owner,Diesel,5,SUV,Delhi,25.1,9,7.49,Maruti,SX4
1197.0,Comprehensive,Manual,40000.0,First Owner,Petrol,5,Hatchback,Delhi,20.89,9,4.5,Maruti,Ignis
1248.0,Third Party insurance,Manual,70000.0,Second Owner,Diesel,5,Hatchback,Delhi,22.1,9,1.6,Chevrolet,Sail
998.0,Third Party insurance,Manual,83000.0,Second Owner,CNG,5,Hatchback,Delhi,33.54,9,1.58,Maruti,Wagon
1497.0,Comprehensive,Manual,79000.0,First Owner,Petrol,5,Sedan,Delhi,17.8,9,5.56,Honda,City
1197.0,Comprehensive,Manual,63000.0,First Owner,Petrol,5,Hatchback,Delhi,18.9,9,5.33,Hyundai,Grand
1197.0,Comprehensive,Manual,52000.0,First Owner,Petrol,5,Hatchback,Delhi,18.9,9,4.44,Hyundai,Grand
1248.0,Comprehensive,Manual,106000.0,First Owner,Diesel,5,Sedan,Delhi,21.5,9,2.22,Maruti,SX4
1197.0,Comprehensive,Manual,41000.0,First Owner,Petrol,5,Hatchback,Delhi,20.52,9,4.96,Maruti,Wagon
1197.0,Comprehensive,Manual,38000.0,First Owner,Petrol,5,Hatchback,Delhi,20.52,9,3.76,Maruti,Wagon
1997.0,Comprehensive,Automatic,37000.0,Second Owner,Diesel,5,SUV,Delhi,19.468419076229818,9,59.0,Land,Rover
1995.0,Comprehensive,Automatic,55000.0,First Owner,Diesel,5,SUV,Delhi,17.05,9,22.22,BMW,X1
1798.0,Comprehensive,Automatic,40000.0,First Owner,Petrol,5,Sedan,Delhi,14.67,9,29.5,Skoda,Superb
1197.0,Comprehensive,Manual,22000.0,First Owner,Petrol,5,SUV,Delhi,17.0,9,11.25,Mahindra,XUV300
998.0,Third Party insurance,Automatic,50000.0,First Owner,Petrol,5,Hatchback,Delhi,21.63,9,4.85,Maruti,Celerio
2179.0,Comprehensive,Automatic,72000.0,First Owner,Diesel,7,SUV,Delhi,16.0,9,9.5,Mahindra,XUV500
2993.0,Comprehensive,Automatic,22000.0,First Owner,Diesel,5,Sedan,Delhi,16.77,9,56.5,BMW,7
1198.0,Comprehensive,Manual,62000.0,First Owner,Petrol,5,Hatchback,Delhi,16.47,9,3.99,Volkswagen,Polo
1798.0,Comprehensive,Manual,56000.0,Second Owner,Petrol,5,Sedan,Delhi,14.28,9,7.5,Toyota,Corolla
2987.0,Comprehensive,Automatic,35000.0,Second Owner,Diesel,7,SUV,Delhi,11.0,9,57.5,GLS,350d
1956.0,Comprehensive,Manual,11500.0,Second Owner,Diesel,7,SUV,Delhi,16.14,9,21.0,Tata,New
1798.0,Comprehensive,Automatic,78000.0,Third Owner,Petrol,5,Sedan,Delhi,14.7,9,7.56,Skoda,Octavia
1968.0,Comprehensive,Automatic,72333.0,First Owner,Diesel,5,Sedan,Delhi,17.68,9,13.33,Audi,A6
1197.0,Comprehensive,Manual,53000.0,First Owner,Petrol,5,Hatchback,Delhi,18.6,9,6.75,Hyundai,i20
1950.0,Comprehensive,Automatic,35000.0,First Owner,Diesel,5,SUV,Delhi,19.468419076229818,9,53.75,GLC,220d
1798.0,Comprehensive,Automatic,49000.0,First Owner,Petrol,5,Sedan,Delhi,13.7,9,11.75,Skoda,Superb
1796.0,Comprehensive,Automatic,75000.0,First Owner,Petrol,5,Sedan,Delhi,11.74,9,5.95,C,200
1248.0,Comprehensive,Manual,41000.0,First Owner,Diesel,5,SUV,Delhi,24.3,9,7.9,Maruti,Vitara
1798.0,Comprehensive,Automatic,39000.0,First Owner,Petrol,5,Sedan,Delhi,15.1,9,19.9,Skoda,Octavia
1497.0,Comprehensive,Manual,93779.0,First Owner,Petrol,5,Sedan,Delhi,17.0,9,3.45,Honda,City
1199.0,Comprehensive,Manual,38000.0,First Owner,Petrol,5,Hatchback,Delhi,23.84,9,5.35,Tata,Tiago
1199.0,Comprehensive,Manual,72000.0,First Owner,Petrol,5,Hatchback,Delhi,18.7,9,5.0,Honda,Jazz
1798.0,Comprehensive,Automatic,21000.0,Second Owner,Petrol,5,Sedan,Delhi,15.1,9,18.9,Skoda,Octavia
1796.0,Comprehensive,Automatic,86000.0,First Owner,Petrol,5,Sedan,Delhi,12.3,9,9.25,E,200
1497.0,Comprehensive,Manual,70250.0,Second Owner,Petrol,5,Sedan,Delhi,17.0,9,2.95,Honda,City
998.0,Comprehensive,Manual,65000.0,First Owner,CNG,5,Hatchback,Delhi,32.52,9,3.5,Maruti,Wagon
1198.0,Comprehensive,Manual,71000.0,First Owner,Petrol,5,Sedan,Delhi,17.8,9,5.0,Honda,Amaze
1582.0,Comprehensive,Manual,56000.0,First Owner,Diesel,5,Sedan,Delhi,22.7,9,5.44,Hyundai,Elantra
1797.0,Comprehensive,Manual,21939.0,First Owner,Petrol,5,Sedan,Delhi,16.3,9,6.67,Hyundai,Elantra
1197.0,Comprehensive,Manual,38000.0,First Owner,Petrol,5,Hatchback,Delhi,18.9,9,5.5,Hyundai,Grand
0.0,Comprehensive,Automatic,50000.0,First Owner,Electric,5,SUV,Delhi,122.5,9,18.9,MG,ZS
1248.0,Comprehensive,Automatic,57000.0,First Owner,Diesel,5,SUV,Delhi,24.3,9,7.4,Maruti,Vitara
1197.0,Comprehensive,Manual,64000.0,First Owner,Petrol,5,Hatchback,Delhi,18.6,9,3.99,Hyundai,i20
998.0,Comprehensive,Manual,64000.0,Second Owner,Petrol,5,Hatchback,Delhi,21.63,9,4.95,Maruti,Celerio
1197.0,Comprehensive,Manual,64000.0,First Owner,Petrol,5,Hatchback,Delhi,21.4,9,6.25,Maruti,Baleno
1198.0,Third Party insurance,Manual,64500.0,First Owner,Petrol,5,Sedan,Delhi,18.0,9,3.49,Honda,Amaze
1368.0,Comprehensive,Automatic,56000.0,Second Owner,Petrol,5,SUV,Delhi,16.0,9,14.95,Jeep,Compass
1950.0,Comprehensive,Automatic,45000.0,First Owner,Diesel,5,Sedan,Delhi,16.1,9,54.9,Exclusive,E
